Element_ID,Type,Location,Axial_Force,Shear_Y,Shear_Z,Torsion,Moment_Y,Moment_Z
93,Beam_X,Centro,0.0,0.0,2.25,0.0,-3.9635079531112516,0.15401079925342387
93,Beam_X,Final,1.1548783777723013,-0.10267386616894925,-0.3923386354075009,2.3283006430194503e-20,-3.063710557700478,2.3023443743387797
94,Beam_X,Inicio,-1.0613226528964386,-0.21806072252920006,3.0104356699164603,9.127677384064725e-20,-1.0713148808763613,-2.6765506680501305
94,Beam_X,Centro,0.0,0.0,3.75,0.0,1.8489108252088489,-0.5451518063230001
94,Beam_X,Final,1.0613226528964386,0.21806072252920006,4.48956433008354,-9.127677384064725e-20,4.769136531294059,1.5862470554041304
95,Beam_X,Inicio,-1.1548781471580445,-0.1280023919327169,3.395333482411945,6.045281459685864e-21,-2.7622426869941292,-1.7017956489032784
95,Beam_X,Centro,0.0,0.0,2.25,0.0,-1.7180002236179173,-0.19200358789907535
95,Beam_X,Final,1.1548781471580445,0.1280023919327169,1.1046665175880552,-6.045281459685864e-21,-0.6737577602417053,1.3177884731051277
96,Beam_X,Inicio,-1.0613224238755283,-0.006257498892170865,3.132873599551234,6.483103629498792e-20,-1.4806977528079468,-1.5940940496613905
96,Beam_X,Centro,0.0,0.0,3.75,0.0,1.5428160011219152,-0.015643747230427163
96,Beam_X,Final,1.0613224238755283,0.006257498892170865,4.367126400448766,-6.483103629498792e-20,4.566329755051777,1.5628065552005361
97,Beam_X,Inicio,-2.6222631493556223,1.5504440857837194,4.660354096065387,2.4414902055942823e-19,-4.57379395558243,2.711362950240517
97,Beam_X,Centro,0.0,0.0,2.25,0.0,-3.615531144098081,2.325666128675579
97,Beam_X,Final,2.6222631493556223,-1.5504440857837194,-0.1603540960653871,-2.4414902055942823e-19,-2.657268332613731,1.9399693071106408
98,Beam_X,Inicio,-3.054798983219826,-0.7289743612310351,2.8446221187764515,2.5946765983424e-19,-0.7235559492991337,-1.3659869664279487
98,Beam_X,Centro,0.0,0.0,3.75,0.0,2.2634447030588714,-1.8224359030775876
98,Beam_X,Final,3.054798983219826,0.7289743612310351,4.655377881223549,-2.5946765983424e-19,5.250445355416876,-2.2788848397272266
99,Beam_X,Inicio,-2.6222633367140276,1.4839906694450307,6.756458672585226,2.809301025595104e-19,-7.551521951712784,2.5400264160789248
99,Beam_X,Centro,0.0,0.0,2.25,0.0,-6.7596880088778395,2.225986004167546
99,Beam_X,Final,2.6222633367140276,-1.4839906694450307,-2.256458672585226,-2.809301025595104e-19,-5.967854066042895,1.911945592256167
100,Beam_X,Inicio,-3.0547991572677726,-0.6309865955313747,2.660911944121358,2.2115207831838604e-19,-0.14311690339727878,-1.2538645324583135
100,Beam_X,Centro,0.0,0.0,3.75,0.0,2.7227201396966048,-1.5774664888284367
100,Beam_X,Final,3.0547991572677726,0.6309865955313747,4.839088055878642,-2.2115207831838604e-19,5.588557182790488,-1.9010684451985598
101,Beam_X,Inicio,-2.622263308471239,-1.081791939599445,6.838699717582362,3.5516795903510677e-19,-7.6624510496458935,-2.398364872220839
101,Beam_X,Centro,0.0,0.0,2.25,0.0,-6.883049576373543,-1.6226879093991677
101,Beam_X,Final,2.622263308471239,1.081791939599445,-2.3386997175823616,-3.5516795903510677e-19,-6.103648103101193,-0.8470109465774965
102,Beam_X,Inicio,-3.054799135007759,0.3067861752364984,2.642554473046032,1.0202298304441326e-19,-0.08082792574366238,0.05888932215882625
102,Beam_X,Centro,0.0,0.0,3.75,0.0,2.768613817384919,0.766965438091246
102,Beam_X,Final,3.054799135007759,-0.3067861752364984,4.857445526953968,-1.0202298304441326e-19,5.6180555605135005,1.4750415540236657
103,Beam_X,Inicio,-2.6222629400877886,-3.336953474924878,6.79697012528797,4.594079900523025e-19,-7.60613040495341,-6.943274356908006
103,Beam_X,Centro,0.0,0.0,2.25,0.0,-6.820455187931956,-5.005430212387317
103,Beam_X,Final,2.6222629400877886,3.336953474924878,-2.29697012528797,-4.594079900523025e-19,-6.0347799709105026,-3.0675860678666274
104,Beam_X,Inicio,-3.0547987997170014,1.1180921716175913,2.6509674178967106,-2.911831115985193e-20,-0.109745569577262,0.9649872903971837
104,Beam_X,Centro,0.0,0.0,3.75,0.0,2.7475814552582234,2.7952304290439782
104,Beam_X,Final,3.0547987997170014,-1.1180921716175913,4.849032582103289,2.911831115985193e-20,5.604908480093709,4.625473567690773
105,Beam_X,Inicio,-2.622262386567237,-3.9434796592189167,5.7365742022605914,2.704980131840807e-19,-6.09962346503388,-7.459400664972227
105,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.229861303390887,-5.915219488828376
105,Beam_X,Final,2.622262386567237,3.9434796592189167,-1.2365742022605914,-2.704980131840807e-19,-4.360099141747893,-4.371038312684524
106,Beam_X,Inicio,-3.05479828761373,1.570435356609772,2.763929497497113,-8.790016719947631e-20,-0.46478510474712387,2.354044525887955
106,Beam_X,Centro,0.0,0.0,3.75,0.0,2.4651762562572173,3.92608839152443
106,Beam_X,Final,3.05479828761373,-1.570435356609772,4.736070502502887,8.790016719947631e-20,5.395137617261558,5.498132257160905
107,Beam_X,Inicio,-2.6222622164910203,-2.172268072485587,3.7583607584855714,1.8464659215621049e-19,-3.2837414235560964,-3.851374276166981
107,Beam_X,Centro,0.0,0.0,2.25,0.0,-2.2625411377283573,-3.258402108728381
107,Beam_X,Final,2.6222622164910203,2.172268072485587,0.7416392415144286,-1.8464659215621049e-19,-1.2413408519006182,-2.6654299412897817
108,Beam_X,Inicio,-3.0547981110983367,1.1386867399400507,2.924503622886341,-7.020767504431922e-20,-0.9668779345343452,2.0276895964581825
108,Beam_X,Centro,0.0,0.0,3.75,0.0,2.063740942784148,2.8467168498501265
108,Beam_X,Final,3.0547981110983367,-1.1386867399400507,4.57549637711366,7.020767504431922e-20,5.094359820102642,3.6657441032420706
109,Beam_X,Inicio,7.022591999734025,-2.992363990392955,4.237176460690223,4.668256597812224e-19,-3.6925377829857133,-6.722467206696383
109,Beam_X,Centro,0.0,0.0,2.25,0.0,-2.9807646910353345,-4.4885459855894325
109,Beam_X,Final,-7.022591999734025,2.992363990392955,0.2628235393097771,-4.668256597812224e-19,-2.268991599084956,-2.2546247644824833
110,Beam_X,Inicio,8.03799720852881,0.9408165113103252,3.001256001830239,2.4059011093194573e-19,-0.8114101212020173,0.48117764828765486
110,Beam_X,Centro,0.0,0.0,3.75,0.0,1.871859995424402,2.352041278275813
110,Beam_X,Final,-8.03799720852881,-0.9408165113103252,4.498743998169761,-2.4059011093194573e-19,4.555130112050821,4.222904908263971
111,Beam_X,Inicio,7.0225926396132134,-3.1615565772666336,5.892304021773112,5.521310977930676e-19,-5.808070661517522,-5.9404630553775135
111,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.4634560326596695,-4.7423348658999505
111,Beam_X,Final,-7.0225926396132134,3.1615565772666336,-1.3923040217731129,-5.521310977930676e-19,-5.118841403801816,-3.5442066764223883
